WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments	max_length
Events	List/Day4	Description	0	literal	Events/List/D4_Cat	tres					description		"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"Omas Katze ist verschwunden, nachdem ein Überschallknall eines Kampfjets das Tier erschreckt hatte und es davonlief.

Vor ein paar Tagen fanden Nomaden die Katze, wie sie im Außenposten umherstreifte, und konnten sie mit einer Art Kiste einfangen. Als die Nomaden begannen, die Katze zu Oma zurückzubringen, wurden sie von Banditen überfallen, die offenbar die Kiste an sich nahmen.

Einheimische sahen, wie die Banditen die Kiste auf grausame Weise herumwarfen und sie schließlich irgendwo zurückließen."			
Events	List/Day5	Name	0	literal	Events/List/D5_Punisher	tres					name		Punisher arrives to Area 05	Der Punisher trifft in Area 05 ein			
Events	List/Day5	Type	0	ignore	Events/List/D5_Punisher	tres					type		Dynamic				
Events	List/Day5	Description	0	literal	Events/List/D5_Punisher	tres					description		"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"Punisher ist ein Banditenboss und ein gefürchteter Geldeintreiber in der finnischen Unterwelt.

Punisher und seine Handlanger haben einen Polizeiwagen gestohlen und fahren damit regelmäßig durch Area 05."			
Events	List/Day6	Name	0	literal	Events/List/D6_Airdrops	tres					name		Airdrops are delivered to Area 05	Die Abwürfe werden in Gebiet 05 abgeworfen			
Events	6	Type	0	ignore	Events/List/D6_Airdrops	tres					type		Dynamic				
Events	List/Day6	Description	0	literal	Events/List/D6_Airdrops	tres					description		"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"Nach einer langen Verzögerung hat das finnische Militär wieder damit begonnen, Abwürfe in Gebiet 05 durchzuführen.

Die Abwürfe enthalten in der Regel humanitäre Hilfsgüter wie Medikamente, Verbrauchsgüter und andere wichtige Ausrüstung zum Überleben."			
Events	List/Day7	Name	0	literal	Events/List/D7_BTR	tres					name		BTR Patrols	BTR-Patrouillen			
Events	List/Day7	Type	0	ignore	Events/List/D7_BTR	tres					type		Dynamic				
Events	List/Day7	Description	0	literal	Events/List/D7_BTR	tres					description		"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"Die militärische Fraktion hat begonnen, im Gebiet von Vostok gepanzerte Fahrzeuge einzusetzen.

Die militärischen BTRs sind mit schweren Maschinengewehren ausgerüstet, und auf Hauptstraßen sowie an wichtigen Standorten wurden Patrouillen gesichtet."			
Events	List/Day8	Name	0	literal	Events/List/D8_Helicopters	tres					name		Attack Helicopters	Kampfhubschrauber			
Events	List/Day8	Type	0	ignore	Events/List/D8_Helicopters	tres					type		Dynamic				
Events	List/Day8	Description	0	literal	Events/List/D8_Helicopters	tres					description		"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"Die Entmilitarisierung der Grenzzone beginnt zu bröckeln, und es ist offensichtlich, dass die bisherigen Regeln nicht mehr gelten.

Während offizielle Quellen versichern, dass sich nichts geändert habe, fliegen Kampfhubschrauber inzwischen regelmäßig Patrouillen und verletzen den Luftraum in der Nähe der Grenzzone."			
Events	List/Day9	Name	0	literal	Events/List/D9_Crashes	tres					name		Helicopter Crash Sites	Unfallorte von Hubschrauberabstürzen			
Events	List/Day9	Type	0	ignore	Events/List/D9_Crashes	tres					type		Dynamic				
Events	List/Day9	Description	0	literal	Events/List/D9_Crashes	tres					description		"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"Nach den Luftraumverletzungen waren Zwischenfälle in der Luft unvermeidlich, und auf beiden Seiten der Grenze wurden mehrere Kampfhubschrauber abgeschossen.

Die Absturzstellen der Hubschrauber sind über mehrere Orte verstreut und enthalten wertvolle Beute, was sie zudem zu Brennpunkten für KI-Aktivitäten macht."			
Events	List/Day10	Name	0	literal	Events/List/D10_Gunsmith	tres					name		Gunsmith returns to Outpost	Der Büchsenmacher kehrt zum Außenposten zurück	"Please pay attention to the following points when translating
`Outpost`
`Gunsmith`는 NPC의 고유 명사입니다."		
Events	List/Day10	Type	0	ignore	Events/List/D10_Gunsmith	tres					type		Trader				
Events	List/Day10	Description	0	literal	Events/List/D10_Gunsmith	tres					description		"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"Der Büchsenmacher ist ein Händler, der in einem der Bunker des Außenpostens ein Waffenlager unterhält und sich auf alles rund um Schusswaffen spezialisiert hat.

Der Büchsenmacher war mehrere Monate lang nirgends zu sehen, doch Gerüchten zufolge war er auf einer „Geschäftsreise“ jenseits der Grenze, ist nun aber in seinen geliebten Bunker in Area 05 zurückgekehrt."			
Events	List/Day20	Name	0	literal	Events/List/D20_Outpost	tres					name		Outpost gets compromised	Der Außenposten wird angegriffen			
Events	List/Day20	Type	0	ignore	Events/List/D20_Outpost	tres					type		Dynamic				
Events	List/Day20	Description	0	literal	Events/List/D20_Outpost	tres					description		"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"Angesichts der jüngsten Ereignisse spitzt sich die Lage in der Grenzzone rasch zu, und die umliegenden Gebiete müssen mit den Folgen rechnen.

Militärische BTRs können nun auf die Karte „Outpost“ vordringen, und Area 05 gilt nicht mehr als sicher.

Die Nachricht von dem Vorfall verbreitete sich schnell unter den Einwohnern und Händlern von Area 05, wird jedoch von den Medien und Behörden außerhalb von Area 05 lediglich als Gerücht abgetan."			
Events	List/Day30	Name	0	literal	Events/List/D30_Escape	tres					name		Traders leave Area 05	Händler verlassen Zone 05			
Events	List/Day30	Type	0	ignore	Events/List/D30_Escape	tres					type		Trader				
Events	List/Day30	Description	0	literal	Events/List/D30_Escape	tres					description		"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"Nachdem der Außenposten eingenommen worden war, begannen alle Händler mit den Vorbereitungen und verließen Area 05.

Es scheint, als handele es sich hierbei um eine vorübergehende Maßnahme, und die Händler werden zurückkehren, sobald sich die Lage beruhigt hat."			
Events	List/Day40	Name	0	literal	Events/List/D40_Return	tres					name		Traders return to Area 05	Händler kehren in den Bereich 05 zurück			
Events	List/Day40	Type	0	ignore	Events/List/D40_Return	tres					type		Trader				
Events	List/Day40	Description	0	literal	Events/List/D40_Return	tres					description		"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"Die Eskalation der jüngsten Ereignisse scheint zum Stillstand gekommen zu sein, und in Area 05 ist es nicht zu einem völligen Chaos gekommen.

Alle Händler kehren nach Area 05 zurück."			
Events	List/Day50	Name	0	literal	Events/List/D50_Transmission	tres					name		Transmission	Getriebe			
Events	List/Day50	Type	0	ignore	Events/List/D50_Transmission	tres					type		Special				
Events	List/Day50	Description	0	literal	Events/List/D50_Transmission	tres					description		"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"Das Signal, mit dem alles begann, ist plötzlich wieder aufgetaucht.

Die Übertragung stört den Rundfunkempfang und ist auf allen gängigen Frequenzen zu hören.

Dies ist das letzte Ereignis im Early Access [Build 1]. Die Ereignisse und die Geschichte werden in den kommenden Builds fortgesetzt."			
